id_salaire,teacher_code,mois,annee,salaire_base,primes,retenues,salaire_net,mode_paiement
49094,TEACH-04092,2,2025,660840,80161,49772,691229,Banque
49095,TEACH-04092,3,2025,376321,42617,26932,392006,Orange Money
49096,TEACH-04092,4,2025,510985,137045,10307,637723,Banque
49097,TEACH-04092,5,2025,750890,152768,48079,855579,Virement
49098,TEACH-04092,6,2025,691032,135121,14653,811500,Virement
49099,TEACH-04092,7,2025,393312,180511,19431,554392,Orange Money
49100,TEACH-04092,8,2025,568460,153181,15769,705872,Wave
49101,TEACH-04092,9,2025,662273,141793,25152,778914,Virement
49102,TEACH-04092,10,2025,735359,151093,8418,878034,Virement
49103,TEACH-04092,11,2025,739423,161284,5865,894842,Banque
49104,TEACH-04092,12,2025,358265,176473,9946,524792,Wave
49105,TEACH-04093,1,2025,341967,21519,22817,340669,Wave
49106,TEACH-04093,2,2025,537410,5368,4033,538745,Virement
49107,TEACH-04093,3,2025,488588,32726,374,520940,Banque
49108,TEACH-04093,4,2025,754802,52688,23168,784322,Banque
49109,TEACH-04093,5,2025,461011,126301,14846,572466,Virement
49110,TEACH-04093,6,2025,267558,163098,23716,406940,Wave
49111,TEACH-04093,7,2025,634048,120254,46338,707964,Banque
49112,TEACH-04093,8,2025,257190,154122,7794,403518,Virement
49113,TEACH-04093,9,2025,641126,204,28403,612927,Banque
49114,TEACH-04093,10,2025,281617,156682,16784,421515,Banque
49115,TEACH-04093,11,2025,450129,72118,25235,497012,Orange Money
49116,TEACH-04093,12,2025,491768,31372,16242,506898,Virement
49117,TEACH-04094,1,2025,378251,198201,13620,562832,Orange Money
49118,TEACH-04094,2,2025,358685,72622,34239,397068,Banque
49119,TEACH-04094,3,2025,368519,62648,44871,386296,Banque
49120,TEACH-04094,4,2025,672072,34111,12482,693701,Banque
49121,TEACH-04094,5,2025,441097,10333,11677,439753,Banque
49122,TEACH-04094,6,2025,675159,22414,7289,690284,Banque
49123,TEACH-04094,7,2025,665690,143716,1145,808261,Banque
49124,TEACH-04094,8,2025,568093,256,29679,538670,Orange Money
49125,TEACH-04094,9,2025,753944,104832,47520,811256,Wave
49126,TEACH-04094,10,2025,267241,63298,47128,283411,Banque
49127,TEACH-04094,11,2025,513013,64645,10965,566693,Banque
49128,TEACH-04094,12,2025,693888,34829,13016,715701,Banque
49129,TEACH-04095,1,2025,663913,182686,10302,836297,Wave
49130,TEACH-04095,2,2025,581629,35838,5005,612462,Virement
49131,TEACH-04095,3,2025,660410,95905,49771,706544,Wave
49132,TEACH-04095,4,2025,604341,12392,420,616313,Wave
49133,TEACH-04095,5,2025,664129,145295,36922,772502,Wave
49134,TEACH-04095,6,2025,549699,80370,31161,598908,Wave
49135,TEACH-04095,7,2025,347597,49053,48486,348164,Virement
49136,TEACH-04095,8,2025,609953,50204,4699,655458,Wave
49137,TEACH-04095,9,2025,458013,25633,11532,472114,Wave
49138,TEACH-04095,10,2025,625054,24206,37543,611717,Orange Money
49139,TEACH-04095,11,2025,510930,133436,2144,642222,Virement
49140,TEACH-04095,12,2025,586267,8349,5282,589334,Orange Money
49141,TEACH-04096,1,2025,723082,85679,41689,767072,Orange Money
49142,TEACH-04096,2,2025,774638,91122,25943,839817,Virement
49143,TEACH-04096,3,2025,272273,39081,4738,306616,Banque
49144,TEACH-04096,4,2025,733659,113802,47564,799897,Orange Money
49145,TEACH-04096,5,2025,317443,46069,24489,339023,Wave
49146,TEACH-04096,6,2025,551707,87553,12990,626270,Virement
49147,TEACH-04096,7,2025,277580,118022,19178,376424,Orange Money
49148,TEACH-04096,8,2025,600898,194179,39475,755602,Wave
49149,TEACH-04096,9,2025,283468,83878,46416,320930,Orange Money
49150,TEACH-04096,10,2025,425205,178778,948,603035,Orange Money
49151,TEACH-04096,11,2025,412379,154576,28232,538723,Virement
49152,TEACH-04096,12,2025,533395,55896,6397,582894,Orange Money
49153,TEACH-04097,1,2025,641075,113374,23471,730978,Wave
49154,TEACH-04097,2,2025,564788,133008,12595,685201,Virement
49155,TEACH-04097,3,2025,466910,166034,29279,603665,Banque
49156,TEACH-04097,4,2025,461865,95825,25705,531985,Banque
49157,TEACH-04097,5,2025,628485,116259,22959,721785,Virement
49158,TEACH-04097,6,2025,365201,23628,18625,370204,Virement
49159,TEACH-04097,7,2025,532843,120390,18806,634427,Virement
49160,TEACH-04097,8,2025,299480,77787,27100,350167,Virement
49161,TEACH-04097,9,2025,695132,34337,35766,693703,Wave
49162,TEACH-04097,10,2025,395885,22459,48688,369656,Virement
49163,TEACH-04097,11,2025,567619,133877,11220,690276,Wave
49164,TEACH-04097,12,2025,566038,74169,18472,621735,Virement
49165,TEACH-04098,1,2025,742251,18456,24797,735910,Orange Money
49166,TEACH-04098,2,2025,492341,106222,3267,595296,Wave
49167,TEACH-04098,3,2025,343902,185212,29658,499456,Orange Money
49168,TEACH-04098,4,2025,657832,73871,17205,714498,Virement
49169,TEACH-04098,5,2025,613479,55757,40234,629002,Orange Money
49170,TEACH-04098,6,2025,430496,73283,13103,490676,Wave
49171,TEACH-04098,7,2025,364688,45514,12071,398131,Banque
49172,TEACH-04098,8,2025,607074,86673,40512,653235,Wave
49173,TEACH-04098,9,2025,519245,162200,609,680836,Wave
49174,TEACH-04098,10,2025,433615,139017,34364,538268,Orange Money
49175,TEACH-04098,11,2025,400644,21646,43538,378752,Wave
49176,TEACH-04098,12,2025,426345,65971,22532,469784,Banque
49177,TEACH-04099,1,2025,419937,44978,31631,433284,Wave
49178,TEACH-04099,2,2025,440739,62500,36330,466909,Orange Money
49179,TEACH-04099,3,2025,592789,191283,306,783766,Virement
49180,TEACH-04099,4,2025,736137,23922,39407,720652,Wave
49181,TEACH-04099,5,2025,266897,98157,22405,342649,Orange Money
49182,TEACH-04099,6,2025,268441,186713,16488,438666,Banque
49183,TEACH-04099,7,2025,785743,104311,37906,852148,Banque
49184,TEACH-04099,8,2025,545928,95843,35054,606717,Orange Money
49185,TEACH-04099,9,2025,453699,43645,21694,475650,Orange Money
49186,TEACH-04099,10,2025,761295,199301,25544,935052,Orange Money
49187,TEACH-04099,11,2025,542296,130143,36719,635720,Orange Money
49188,TEACH-04099,12,2025,618397,55794,46302,627889,Orange Money
49189,TEACH-04100,1,2025,597054,72783,15597,654240,Wave
49190,TEACH-04100,2,2025,670851,168474,39531,799794,Banque
49191,TEACH-04100,3,2025,532428,132900,2193,663135,Wave
49192,TEACH-04100,4,2025,526351,191666,26777,691240,Wave
49193,TEACH-04100,5,2025,687038,27933,19092,695879,Wave
49194,TEACH-04100,6,2025,299070,64020,28958,334132,Banque
49195,TEACH-04100,7,2025,253825,173182,15062,411945,Wave
49196,TEACH-04100,8,2025,415915,151392,379,566928,Orange Money
49197,TEACH-04100,9,2025,381518,126764,4679,503603,Orange Money
49198,TEACH-04100,10,2025,502164,11644,47909,465899,Banque
49199,TEACH-04100,11,2025,358262,82271,29853,410680,Orange Money
49200,TEACH-04100,12,2025,460731,32733,3778,489686,Wave
49201,TEACH-04101,1,2025,413629,153556,38462,528723,Banque
49202,TEACH-04101,2,2025,564037,149571,34603,679005,Virement
49203,TEACH-04101,3,2025,707426,5098,38741,673783,Wave
49204,TEACH-04101,4,2025,652223,126808,4501,774530,Virement
49205,TEACH-04101,5,2025,459868,84405,41308,502965,Banque
49206,TEACH-04101,6,2025,286723,25324,44340,267707,Virement
49207,TEACH-04101,7,2025,566598,58158,12132,612624,Orange Money
49208,TEACH-04101,8,2025,429445,47291,37956,438780,Orange Money
49209,TEACH-04101,9,2025,519291,102795,958,621128,Banque
49210,TEACH-04101,10,2025,587875,76106,24953,639028,Wave
49211,TEACH-04101,11,2025,738678,177526,16236,899968,Banque
49212,TEACH-04101,12,2025,739889,142584,16825,865648,Orange Money
49213,TEACH-04102,1,2025,565300,195213,46359,714154,Virement
49214,TEACH-04102,2,2025,576552,97657,6791,667418,Banque
49215,TEACH-04102,3,2025,594432,12293,19849,586876,Virement
49216,TEACH-04102,4,2025,717543,150299,43439,824403,Orange Money
49217,TEACH-04102,5,2025,771559,83393,25284,829668,Banque
49218,TEACH-04102,6,2025,767794,159646,4205,923235,Orange Money
49219,TEACH-04102,7,2025,622640,58140,683,680097,Wave
49220,TEACH-04102,8,2025,495918,23982,42117,477783,Wave
49221,TEACH-04102,9,2025,726736,51285,10081,767940,Virement
49222,TEACH-04102,10,2025,699862,160893,5000,855755,Orange Money
49223,TEACH-04102,11,2025,700772,33380,8275,725877,Orange Money
49224,TEACH-04102,12,2025,703447,33863,32552,704758,Virement
49225,TEACH-04103,1,2025,413805,161950,29621,546134,Orange Money
49226,TEACH-04103,2,2025,756630,145865,28454,874041,Orange Money
49227,TEACH-04103,3,2025,586785,7680,25629,568836,Virement
49228,TEACH-04103,4,2025,526507,160502,33090,653919,Banque
49229,TEACH-04103,5,2025,574237,104619,3880,674976,Wave
49230,TEACH-04103,6,2025,785005,105330,1759,888576,Virement
49231,TEACH-04103,7,2025,585470,187874,7947,765397,Banque
49232,TEACH-04103,8,2025,564942,27192,4521,587613,Banque
49233,TEACH-04103,9,2025,405411,43694,7327,441778,Banque
49234,TEACH-04103,10,2025,505942,130370,12302,624010,Orange Money
49235,TEACH-04103,11,2025,516366,63851,37975,542242,Banque
49236,TEACH-04103,12,2025,709257,79591,38182,750666,Orange Money
49237,TEACH-04104,1,2025,663878,137170,33175,767873,Virement
49238,TEACH-04104,2,2025,603643,103044,31417,675270,Wave
49239,TEACH-04104,3,2025,602333,135515,40371,697477,Orange Money
49240,TEACH-04104,4,2025,316794,96897,12082,401609,Wave
49241,TEACH-04104,5,2025,624571,44316,36731,632156,Banque
49242,TEACH-04104,6,2025,523687,7947,10413,521221,Banque
49243,TEACH-04104,7,2025,319004,74702,11674,382032,Banque
49244,TEACH-04104,8,2025,548895,185698,5012,729581,Orange Money
49245,TEACH-04104,9,2025,536444,131307,28474,639277,Wave
49246,TEACH-04104,10,2025,727924,109587,15119,822392,Banque
49247,TEACH-04104,11,2025,625224,196967,28718,793473,Orange Money
49248,TEACH-04104,12,2025,281641,79195,35635,325201,Wave
49249,TEACH-04105,1,2025,539365,59130,908,597587,Banque
49250,TEACH-04105,2,2025,368891,108771,14153,463509,Virement
49251,TEACH-04105,3,2025,331179,84474,3009,412644,Virement
49252,TEACH-04105,4,2025,794210,120644,35724,879130,Banque
49253,TEACH-04105,5,2025,797799,90170,30332,857637,Banque
49254,TEACH-04105,6,2025,292239,98804,9676,381367,Virement
49255,TEACH-04105,7,2025,603156,79961,10797,672320,Orange Money
49256,TEACH-04105,8,2025,664799,15349,10140,670008,Wave
49257,TEACH-04105,9,2025,334300,43538,40221,337617,Orange Money
49258,TEACH-04105,10,2025,387868,95156,44841,438183,Banque
49259,TEACH-04105,11,2025,562271,81429,49369,594331,Wave
49260,TEACH-04105,12,2025,478295,179744,3276,654763,Banque
49261,TEACH-04106,1,2025,412607,14474,23443,403638,Orange Money
49262,TEACH-04106,2,2025,627269,198380,31343,794306,Banque
49263,TEACH-04106,3,2025,727942,171095,48807,850230,Orange Money
49264,TEACH-04106,4,2025,473358,131571,38098,566831,Wave
49265,TEACH-04106,5,2025,371462,119389,36626,454225,Orange Money
49266,TEACH-04106,6,2025,585222,112329,25908,671643,Banque
49267,TEACH-04106,7,2025,798665,20971,26912,792724,Wave
49268,TEACH-04106,8,2025,510353,101816,38577,573592,Banque
49269,TEACH-04106,9,2025,363660,81122,49917,394865,Virement
49270,TEACH-04106,10,2025,338240,88872,38464,388648,Orange Money
49271,TEACH-04106,11,2025,631899,102857,14120,720636,Wave
49272,TEACH-04106,12,2025,414713,47107,2915,458905,Virement
49273,TEACH-04107,1,2025,695611,6238,47058,654791,Banque
49274,TEACH-04107,2,2025,486602,37946,39165,485383,Orange Money
49275,TEACH-04107,3,2025,619075,184746,35616,768205,Banque
49276,TEACH-04107,4,2025,276605,48106,22296,302415,Wave
49277,TEACH-04107,5,2025,331900,110966,9223,433643,Virement
49278,TEACH-04107,6,2025,468772,46508,31088,484192,Wave
49279,TEACH-04107,7,2025,499524,121551,40401,580674,Wave
49280,TEACH-04107,8,2025,754249,119173,38447,834975,Orange Money
49281,TEACH-04107,9,2025,463225,189131,46843,605513,Orange Money
49282,TEACH-04107,10,2025,507883,91895,27075,572703,Banque
49283,TEACH-04107,11,2025,442128,17644,23551,436221,Orange Money
49284,TEACH-04107,12,2025,552543,57740,33839,576444,Wave
49285,TEACH-04108,1,2025,395758,39015,31926,402847,Virement
49286,TEACH-04108,2,2025,377560,21853,27746,371667,Banque
49287,TEACH-04108,3,2025,723471,58415,32859,749027,Orange Money
49288,TEACH-04108,4,2025,367088,25101,14745,377444,Banque
49289,TEACH-04108,5,2025,678755,198125,21341,855539,Orange Money
49290,TEACH-04108,6,2025,400259,70488,14056,456691,Banque
49291,TEACH-04108,7,2025,422388,48975,353,471010,Wave
49292,TEACH-04108,8,2025,685768,116538,7158,795148,Wave
49293,TEACH-04108,9,2025,302139,152550,24931,429758,Wave
49294,TEACH-04108,10,2025,364412,74126,31935,406603,Orange Money
49295,TEACH-04108,11,2025,486425,5498,15840,476083,Virement
49296,TEACH-04108,12,2025,415278,55854,8818,462314,Virement
49297,TEACH-04109,1,2025,692366,163296,25964,829698,Wave
49298,TEACH-04109,2,2025,760028,83645,20347,823326,Wave
49299,TEACH-04109,3,2025,692594,2438,18601,676431,Banque
49300,TEACH-04109,4,2025,584926,7243,26837,565332,Wave
49301,TEACH-04109,5,2025,412461,74115,9579,476997,Orange Money
49302,TEACH-04109,6,2025,291786,103063,3515,391334,Virement
49303,TEACH-04109,7,2025,280718,96323,6625,370416,Wave
49304,TEACH-04109,8,2025,624963,26888,48001,603850,Banque
49305,TEACH-04109,9,2025,355781,115896,25236,446441,Wave
49306,TEACH-04109,10,2025,767399,111703,49497,829605,Wave
49307,TEACH-04109,11,2025,428247,8912,2373,434786,Banque
49308,TEACH-04109,12,2025,390759,167995,30998,527756,Virement
49309,TEACH-04110,1,2025,262381,1955,25968,238368,Virement
49310,TEACH-04110,2,2025,724690,58241,14257,768674,Orange Money
49311,TEACH-04110,3,2025,440534,25198,24827,440905,Orange Money
49312,TEACH-04110,4,2025,731154,159942,43701,847395,Banque
49313,TEACH-04110,5,2025,672519,39740,2545,709714,Wave
49314,TEACH-04110,6,2025,481433,23418,29582,475269,Banque
49315,TEACH-04110,7,2025,406021,95399,6919,494501,Orange Money
49316,TEACH-04110,8,2025,554327,99718,19479,634566,Virement
49317,TEACH-04110,9,2025,293157,160179,24190,429146,Virement
49318,TEACH-04110,10,2025,281719,5201,29811,257109,Orange Money
49319,TEACH-04110,11,2025,570372,39696,1094,608974,Banque
49320,TEACH-04110,12,2025,441287,71677,23046,489918,Orange Money
49321,TEACH-04111,1,2025,463399,97004,30866,529537,Orange Money
49322,TEACH-04111,2,2025,265011,89224,4610,349625,Virement
49323,TEACH-04111,3,2025,419059,120044,8724,530379,Virement
49324,TEACH-04111,4,2025,725547,11872,40291,697128,Banque
49325,TEACH-04111,5,2025,593040,129275,39500,682815,Virement
49326,TEACH-04111,6,2025,413168,65689,11318,467539,Wave
49327,TEACH-04111,7,2025,462194,56982,32715,486461,Banque
49328,TEACH-04111,8,2025,414862,93832,33866,474828,Banque
49329,TEACH-04111,9,2025,381704,5422,44597,342529,Virement
49330,TEACH-04111,10,2025,511568,114607,22258,603917,Banque
49331,TEACH-04111,11,2025,643010,180213,12463,810760,Banque
49332,TEACH-04111,12,2025,693432,167283,19538,841177,Banque
49333,TEACH-04112,1,2025,791946,84416,34038,842324,Virement
49334,TEACH-04112,2,2025,789955,15718,5329,800344,Virement
49335,TEACH-04112,3,2025,250404,82701,12507,320598,Orange Money
49336,TEACH-04112,4,2025,526008,84053,14299,595762,Virement
49337,TEACH-04112,5,2025,317635,198886,37981,478540,Banque
49338,TEACH-04112,6,2025,578457,10726,35865,553318,Orange Money
49339,TEACH-04112,7,2025,375325,29915,44998,360242,Banque
49340,TEACH-04112,8,2025,703407,108480,29875,782012,Wave
49341,TEACH-04112,9,2025,378624,77647,25841,430430,Banque
49342,TEACH-04112,10,2025,499811,90508,7781,582538,Virement
49343,TEACH-04112,11,2025,474982,162713,45142,592553,Wave
49344,TEACH-04112,12,2025,312743,13221,22046,303918,Orange Money
49345,TEACH-04113,1,2025,575994,107927,12993,670928,Orange Money
49346,TEACH-04113,2,2025,378624,130732,4512,504844,Banque
49347,TEACH-04113,3,2025,730634,116998,12466,835166,Orange Money
49348,TEACH-04113,4,2025,718784,185817,24322,880279,Virement
49349,TEACH-04113,5,2025,546120,144978,28659,662439,Orange Money
49350,TEACH-04113,6,2025,585754,26364,23220,588898,Orange Money
49351,TEACH-04113,7,2025,410721,150575,9330,551966,Banque
49352,TEACH-04113,8,2025,465397,24325,14187,475535,Wave
49353,TEACH-04113,9,2025,780203,137283,1752,915734,Banque
49354,TEACH-04113,10,2025,390534,139449,47470,482513,Banque
49355,TEACH-04113,11,2025,629986,140616,14104,756498,Orange Money
49356,TEACH-04113,12,2025,430231,133457,38188,525500,Virement
49357,TEACH-04114,1,2025,520123,32832,9477,543478,Banque
49358,TEACH-04114,2,2025,664713,113268,25051,752930,Orange Money
49359,TEACH-04114,3,2025,500730,82720,48243,535207,Virement
49360,TEACH-04114,4,2025,581889,154551,34435,702005,Virement
49361,TEACH-04114,5,2025,761555,95464,32862,824157,Wave
49362,TEACH-04114,6,2025,341198,122298,33927,429569,Banque
49363,TEACH-04114,7,2025,443897,171302,1428,613771,Virement
49364,TEACH-04114,8,2025,358230,153762,21493,490499,Wave
49365,TEACH-04114,9,2025,438607,77329,38468,477468,Wave
49366,TEACH-04114,10,2025,596469,121787,33100,685156,Wave
49367,TEACH-04114,11,2025,304647,183877,48022,440502,Wave
49368,TEACH-04114,12,2025,640654,11414,2390,649678,Virement
49369,TEACH-04115,1,2025,285564,195249,46623,434190,Virement
49370,TEACH-04115,2,2025,583483,85943,33184,636242,Orange Money
49371,TEACH-04115,3,2025,628893,138231,3092,764032,Orange Money
49372,TEACH-04115,4,2025,730703,98243,6128,822818,Orange Money
49373,TEACH-04115,5,2025,793438,173878,3538,963778,Orange Money
49374,TEACH-04115,6,2025,321434,153285,10662,464057,Orange Money
49375,TEACH-04115,7,2025,389767,111393,43730,457430,Virement
49376,TEACH-04115,8,2025,392828,153681,25315,521194,Orange Money
49377,TEACH-04115,9,2025,719195,43638,19832,743001,Orange Money
49378,TEACH-04115,10,2025,338872,111394,16537,433729,Orange Money
49379,TEACH-04115,11,2025,611009,19392,29905,600496,Virement
49380,TEACH-04115,12,2025,552608,76566,1888,627286,Wave
49381,TEACH-04116,1,2025,741742,142645,18977,865410,Virement
49382,TEACH-04116,2,2025,741813,93048,40003,794858,Wave
49383,TEACH-04116,3,2025,253436,194484,29534,418386,Banque
49384,TEACH-04116,4,2025,640436,82129,16792,705773,Orange Money
49385,TEACH-04116,5,2025,392061,96491,13293,475259,Banque
49386,TEACH-04116,6,2025,304942,2400,14166,293176,Wave
49387,TEACH-04116,7,2025,717348,144868,22275,839941,Virement
49388,TEACH-04116,8,2025,654164,131864,5716,780312,Orange Money
49389,TEACH-04116,9,2025,374873,171634,37572,508935,Virement
49390,TEACH-04116,10,2025,525134,145203,33541,636796,Wave
49391,TEACH-04116,11,2025,652486,5980,11428,647038,Banque
49392,TEACH-04116,12,2025,727331,118576,47977,797930,Virement
49393,TEACH-04117,1,2025,377608,145107,25792,496923,Orange Money
49394,TEACH-04117,2,2025,471537,46246,9636,508147,Virement
49395,TEACH-04117,3,2025,346149,38351,41722,342778,Wave
49396,TEACH-04117,4,2025,591523,81248,11045,661726,Wave
49397,TEACH-04117,5,2025,550298,103774,19983,634089,Banque
49398,TEACH-04117,6,2025,286370,69971,35084,321257,Orange Money
49399,TEACH-04117,7,2025,612773,94354,44751,662376,Virement
49400,TEACH-04117,8,2025,702107,85949,44848,743208,Wave
49401,TEACH-04117,9,2025,252514,166016,17546,400984,Banque
49402,TEACH-04117,10,2025,336491,31166,41690,325967,Orange Money
