id_absence,teacher_code,date_absence,motif,justifiee,duree_heures,remplace
26163,TEACH-02404,2024-09-09,Personnel,False,11,True
26164,TEACH-01890,2025-06-26,Congé,True,10,False
26165,TEACH-01936,2025-05-25,Maladie,False,23,True
26166,TEACH-02111,2026-04-22,Mission,False,18,False
26167,TEACH-04664,2025-11-17,Mission,True,5,False
26168,TEACH-01675,2026-07-03,Personnel,False,24,True
26169,TEACH-02132,2026-04-12,Congé,False,7,True
26170,TEACH-01852,2025-03-23,,False,12,False
26171,TEACH-03316,2026-05-25,Mission,False,4,False
26172,TEACH-03144,2026-02-13,Congé,False,19,False
26173,TEACH-03311,2026-05-19,Maladie,True,13,False
26174,TEACH-02311,2026-02-06,Maladie,False,9,True
26175,TEACH-03542,2025-10-13,Congé,False,2,True
26176,TEACH-04960,2026-03-07,Maladie,False,16,True
26177,TEACH-00238,2025-07-27,Maladie,True,24,True
26178,TEACH-03592,2026-02-27,Mission,True,21,True
26179,TEACH-01520,2026-01-24,Congé,False,6,False
26180,TEACH-04083,2026-01-12,Personnel,True,21,False
26181,TEACH-04949,2024-12-04,Maladie,False,21,False
26182,TEACH-04482,2026-06-03,Personnel,False,16,False
26183,TEACH-02095,2025-07-08,Congé,True,13,False
26184,TEACH-02304,2024-12-22,Mission,True,10,True
26185,TEACH-02918,2026-04-10,Mission,True,14,True
26186,TEACH-02862,2024-08-30,Mission,True,9,True
26187,TEACH-01435,2026-01-26,Mission,True,9,True
26188,TEACH-02445,2025-02-20,Personnel,True,17,False
26189,TEACH-03854,2025-10-21,Mission,True,10,False
26190,TEACH-04128,2025-05-04,Congé,False,23,False
26191,TEACH-00894,2024-11-18,,True,12,True
26192,TEACH-02919,2026-04-11,Personnel,False,22,True
26193,TEACH-02191,2026-02-21,Congé,True,14,False
26194,TEACH-00271,2024-12-16,,True,1,False
26195,TEACH-00740,2026-03-01,,False,5,True
26196,TEACH-02697,2025-05-14,Maladie,True,14,True
26197,TEACH-04421,2026-03-16,Maladie,False,10,True
26198,TEACH-02251,2025-05-19,Maladie,False,11,False
26199,TEACH-00073,2025-02-28,Mission,True,18,True
26200,TEACH-02385,2025-06-21,Maladie,False,13,True
26201,TEACH-04889,2026-03-01,,False,4,True
26202,TEACH-04978,2026-03-14,Personnel,True,22,False
26203,TEACH-04597,2025-10-02,Congé,True,4,True
26204,TEACH-02980,2025-05-12,Congé,False,4,False
26205,TEACH-02204,2024-10-19,Congé,True,9,False
26206,TEACH-04421,2024-08-14,Personnel,True,7,False
26207,TEACH-00022,2026-04-12,Maladie,True,6,True
26208,TEACH-01182,2025-08-13,,True,1,True
26209,TEACH-04371,2026-04-16,Congé,False,6,False
26210,TEACH-01556,2024-08-25,,False,10,True
26211,TEACH-04710,2025-04-13,Personnel,True,13,False
26212,TEACH-03013,2025-10-11,Maladie,False,15,False
26213,TEACH-01907,2025-02-11,Personnel,False,2,True
26214,TEACH-01213,2025-12-14,Mission,False,2,False
26215,TEACH-00408,2024-10-24,Mission,True,23,True
26216,TEACH-02145,2026-04-05,,True,16,False
26217,TEACH-01832,2025-04-05,Maladie,True,17,False
26218,TEACH-02101,2024-09-20,Mission,True,4,True
26219,TEACH-00433,2026-01-28,,False,4,False
26220,TEACH-00359,2024-11-17,,True,15,True
26221,TEACH-04410,2024-10-22,Congé,False,14,False
26222,TEACH-02170,2025-02-24,Mission,False,9,False
26223,TEACH-01855,2024-09-18,,False,14,True
26224,TEACH-01224,2026-04-21,Mission,True,2,False
26225,TEACH-00637,2025-02-16,Congé,True,14,True
26226,TEACH-04789,2024-10-01,Maladie,False,8,True
26227,TEACH-02932,2025-01-20,Maladie,True,4,False
26228,TEACH-03835,2025-12-25,Maladie,True,11,True
26229,TEACH-03122,2026-02-25,Personnel,False,17,True
26230,TEACH-04555,2026-05-11,Congé,True,23,True
26231,TEACH-03344,2026-05-19,Personnel,False,12,False
26232,TEACH-02908,2025-02-09,Mission,True,19,False
26233,TEACH-00414,2026-07-12,Mission,False,15,False
26234,TEACH-03424,2025-09-16,,False,13,True
26235,TEACH-00867,2026-01-31,,True,2,True
26236,TEACH-02469,2025-03-11,Personnel,False,2,False
26237,TEACH-04168,2025-08-04,Congé,False,8,True
26238,TEACH-03065,2024-09-08,,True,17,False
26239,TEACH-01436,2024-11-27,Maladie,True,16,True
26240,TEACH-00716,2024-08-25,Maladie,True,22,True
26241,TEACH-00546,2025-04-30,Maladie,True,16,False
26242,TEACH-01724,2026-07-30,Maladie,True,13,True
26243,TEACH-01572,2025-08-18,Maladie,True,18,False
26244,TEACH-04535,2026-05-30,,False,24,False
26245,TEACH-02338,2024-11-02,,True,13,False
26246,TEACH-02969,2025-09-05,Personnel,False,23,True
26247,TEACH-03891,2025-09-20,Mission,True,16,True
26248,TEACH-00464,2025-11-13,Congé,True,3,False
26249,TEACH-04624,2025-11-03,Personnel,False,18,True
26250,TEACH-00701,2026-05-23,Maladie,False,23,True
26251,TEACH-00893,2026-04-11,Congé,True,3,True
26252,TEACH-02368,2025-11-14,,True,20,True
26253,TEACH-03415,2026-05-25,Maladie,True,14,True
26254,TEACH-01615,2025-11-21,Personnel,False,21,False
26255,TEACH-02253,2025-02-17,Mission,True,19,True
26256,TEACH-02420,2025-02-12,Congé,True,10,True
26257,TEACH-01167,2025-08-09,,False,16,False
26258,TEACH-04656,2026-02-07,Maladie,True,13,True
26259,TEACH-01097,2026-01-06,Maladie,True,8,True
26260,TEACH-04188,2026-01-09,Mission,True,7,False
26261,TEACH-02491,2025-07-14,Congé,False,9,True
26262,TEACH-00686,2024-12-18,Mission,False,11,True
26263,TEACH-00811,2025-04-29,Maladie,True,14,False
26264,TEACH-03234,2024-10-24,Congé,False,3,True
26265,TEACH-03145,2025-01-02,Mission,False,13,False
26266,TEACH-00586,2024-08-17,Personnel,True,2,True
26267,TEACH-03937,2024-09-19,Maladie,True,21,True
26268,TEACH-00184,2025-12-12,,False,4,True
26269,TEACH-03192,2025-02-01,Congé,False,12,False
26270,TEACH-01831,2025-07-11,,True,13,False
26271,TEACH-04739,2025-03-25,Personnel,False,4,True
26272,TEACH-04656,2025-09-15,Mission,False,22,False
26273,TEACH-00195,2025-01-26,Mission,False,19,True
26274,TEACH-01182,2024-07-31,Maladie,False,4,True
26275,TEACH-04641,2025-07-17,Mission,True,17,True
26276,TEACH-03431,2024-10-26,Maladie,False,14,False
26277,TEACH-02552,2026-03-08,,True,14,False
26278,TEACH-02070,2025-07-23,Maladie,True,19,True
26279,TEACH-03898,2024-10-23,Mission,True,19,False
26280,TEACH-01556,2025-06-28,Personnel,False,23,True
26281,TEACH-00433,2025-03-24,Congé,True,16,False
26282,TEACH-00383,2025-03-02,Mission,False,2,False
26283,TEACH-02712,2026-02-11,Personnel,False,15,False
26284,TEACH-02358,2024-11-26,Congé,False,11,False
26285,TEACH-00016,2025-06-17,Maladie,True,12,True
26286,TEACH-01809,2025-09-21,,False,11,False
26287,TEACH-01098,2025-08-23,Mission,True,2,True
26288,TEACH-04518,2025-08-09,Congé,False,17,False
26289,TEACH-03066,2025-04-24,Personnel,False,23,True
26290,TEACH-00309,2025-09-15,Personnel,False,12,False
26291,TEACH-02309,2026-04-27,Mission,True,12,False
26292,TEACH-03820,2024-11-12,,False,11,True
26293,TEACH-01124,2026-02-18,Maladie,True,23,True
26294,TEACH-03105,2025-08-27,Maladie,False,10,False
26295,TEACH-01749,2026-02-04,,False,12,False
26296,TEACH-01048,2026-01-25,Congé,False,4,True
26297,TEACH-02625,2025-06-10,Congé,True,21,False
26298,TEACH-04032,2025-03-10,,False,7,False
26299,TEACH-04021,2025-01-22,Maladie,False,10,True
26300,TEACH-01234,2025-02-19,Maladie,False,9,False
26301,TEACH-03323,2025-12-20,Maladie,True,3,True
26302,TEACH-04365,2026-01-08,Personnel,True,5,False
26303,TEACH-02519,2025-03-13,,False,16,False
26304,TEACH-04452,2024-11-14,,True,10,False
26305,TEACH-01034,2025-12-16,Maladie,True,3,True
26306,TEACH-02955,2025-02-02,Personnel,True,6,True
26307,TEACH-01771,2024-12-24,,True,15,False
26308,TEACH-03429,2025-09-14,Mission,True,1,False
26309,TEACH-04089,2026-07-08,Maladie,True,9,True
26310,TEACH-00251,2024-10-02,Mission,False,5,False
26311,TEACH-03638,2026-05-28,Congé,False,10,False
26312,TEACH-03397,2025-07-02,Congé,True,18,True
26313,TEACH-03183,2025-01-21,Maladie,True,3,False
26314,TEACH-01416,2025-10-10,,False,5,True
26315,TEACH-00683,2026-01-02,,False,12,True
26316,TEACH-03765,2025-08-18,,True,11,True
26317,TEACH-00463,2024-11-03,Personnel,True,16,False
26318,TEACH-01975,2024-10-12,Maladie,True,19,True
26319,TEACH-00234,2026-01-28,Personnel,True,14,True
26320,TEACH-01995,2025-09-14,Mission,False,18,False
26321,TEACH-00389,2025-07-22,Mission,False,6,True
26322,TEACH-04182,2024-12-15,Mission,False,16,False
26323,TEACH-04507,2025-09-18,,True,23,False
26324,TEACH-04961,2024-08-04,Maladie,True,22,True
26325,TEACH-01676,2025-06-22,Mission,True,2,True
26326,TEACH-00867,2025-06-13,Mission,True,8,True
26327,TEACH-03566,2025-04-28,Maladie,False,15,False
26328,TEACH-03838,2025-08-26,Mission,True,6,True
26329,TEACH-02036,2025-09-27,,True,12,True
26330,TEACH-02103,2025-09-23,Personnel,False,7,False
26331,TEACH-03083,2026-07-10,Personnel,True,20,False
26332,TEACH-00793,2025-09-17,Personnel,False,5,True
26333,TEACH-01565,2024-09-22,Personnel,False,7,True
26334,TEACH-00689,2025-02-20,Maladie,True,1,True
26335,TEACH-00623,2025-03-17,Congé,True,12,True
26336,TEACH-01280,2025-10-08,Mission,True,2,False
26337,TEACH-03512,2024-10-09,Personnel,True,14,False
26338,TEACH-04020,2026-06-23,Mission,True,12,False
26339,TEACH-00840,2024-08-07,,False,11,False
26340,TEACH-02944,2025-02-01,Maladie,False,17,False
26341,TEACH-01158,2026-03-09,Personnel,True,1,False
26342,TEACH-01886,2024-08-21,Maladie,False,23,False
26343,TEACH-00215,2026-07-21,Maladie,True,12,True
26344,TEACH-01490,2026-06-05,Congé,False,8,True
26345,TEACH-03324,2025-04-28,,False,5,False
26346,TEACH-00020,2025-11-21,Maladie,False,19,True
26347,TEACH-00796,2025-07-02,Personnel,False,4,False
26348,TEACH-02995,2025-08-21,,True,17,False
26349,TEACH-03397,2026-04-18,Maladie,False,8,False
26350,TEACH-02998,2025-03-16,Maladie,True,22,False
26351,TEACH-01864,2024-08-16,Maladie,False,14,True
26352,TEACH-00255,2026-01-10,,True,21,True
26353,TEACH-01526,2024-10-13,Personnel,True,1,False
26354,TEACH-00594,2024-11-14,Congé,False,12,True
26355,TEACH-01206,2025-03-23,Mission,True,20,True
26356,TEACH-02743,2025-01-19,,True,5,False
26357,TEACH-00484,2025-07-20,Mission,False,17,False
26358,TEACH-02085,2025-04-25,Congé,True,6,True
26359,TEACH-01704,2025-04-16,Personnel,False,9,False
26360,TEACH-02936,2025-06-17,Personnel,False,17,True
26361,TEACH-01414,2025-03-20,Mission,False,8,False
26362,TEACH-01584,2026-07-08,Personnel,False,12,False
26363,TEACH-01770,2025-07-08,Mission,True,8,True
26364,TEACH-01879,2026-07-25,Congé,False,15,False
26365,TEACH-04339,2025-12-15,,True,18,True
26366,TEACH-00819,2025-06-11,Personnel,False,4,True
26367,TEACH-04978,2025-08-01,Personnel,False,16,False
26368,TEACH-04981,2026-01-13,Personnel,False,12,True
26369,TEACH-00689,2025-09-07,,False,9,True
26370,TEACH-03824,2026-03-27,Maladie,True,17,False
26371,TEACH-01342,2025-12-27,Maladie,False,15,True
26372,TEACH-01356,2025-04-10,Mission,True,9,False
26373,TEACH-00238,2024-08-11,Personnel,False,2,True
26374,TEACH-04217,2026-02-13,Mission,False,9,True
26375,TEACH-03481,2026-06-01,Congé,True,15,True
26376,TEACH-00106,2024-09-10,Personnel,False,3,False
26377,TEACH-04529,2025-09-07,Mission,False,9,False
26378,TEACH-01764,2025-12-25,Mission,True,2,False
26379,TEACH-03666,2026-05-26,Congé,False,12,True
26380,TEACH-02529,2024-10-10,Mission,True,4,True
26381,TEACH-01683,2025-09-13,Maladie,True,1,False
26382,TEACH-01886,2025-01-12,Mission,True,9,False
26383,TEACH-02290,2025-02-28,,False,12,True
26384,TEACH-00806,2025-04-17,Personnel,False,5,False
26385,TEACH-00218,2025-01-27,Congé,False,2,True
26386,TEACH-00485,2026-04-05,,False,15,True
26387,TEACH-02229,2025-11-02,Maladie,False,6,True
26388,TEACH-00253,2025-12-19,Maladie,False,7,False
26389,TEACH-00946,2025-09-30,Congé,False,16,True
26390,TEACH-02530,2025-03-04,Congé,True,20,True
26391,TEACH-03697,2025-08-02,Congé,True,4,True
26392,TEACH-01792,2024-11-22,Maladie,True,13,True
26393,TEACH-00439,2025-08-15,Congé,False,5,False
26394,TEACH-01181,2024-09-06,Congé,False,22,False
26395,TEACH-04526,2025-03-19,Mission,False,21,True
26396,TEACH-00906,2025-06-05,Personnel,True,22,True
26397,TEACH-03496,2026-04-01,Congé,True,18,True
26398,TEACH-01530,2024-09-05,Personnel,True,20,False
26399,TEACH-01781,2026-03-09,Mission,True,11,False
26400,TEACH-04278,2025-05-17,Maladie,True,15,True
26401,TEACH-01879,2025-05-14,Personnel,False,10,True
26402,TEACH-02321,2026-03-09,Personnel,True,12,False
26403,TEACH-01539,2026-02-18,,False,21,True
26404,TEACH-02866,2026-03-30,Congé,False,11,True
26405,TEACH-02086,2026-06-04,Maladie,False,9,False
26406,TEACH-03994,2025-12-27,Congé,False,8,False
26407,TEACH-03403,2024-10-21,Mission,True,17,False
26408,TEACH-01142,2025-11-23,Maladie,False,20,True
26409,TEACH-03297,2024-12-19,,False,6,False
26410,TEACH-03399,2025-06-08,,False,24,False
26411,TEACH-00968,2024-11-22,Mission,True,2,False
26412,TEACH-00219,2024-10-17,,True,8,False
26413,TEACH-01027,2025-01-10,Maladie,True,24,True
26414,TEACH-00645,2025-06-14,Congé,False,9,True
26415,TEACH-04883,2025-04-21,,False,19,False
26416,TEACH-00853,2025-06-08,,True,2,False
26417,TEACH-03500,2025-12-24,Mission,False,4,False
26418,TEACH-04322,2024-11-19,Maladie,False,24,True
26419,TEACH-04927,2026-07-04,Personnel,True,13,True
26420,TEACH-03722,2025-04-21,Congé,True,11,True
26421,TEACH-04826,2025-01-22,Maladie,False,16,True
26422,TEACH-00317,2026-01-26,Personnel,True,15,False
26423,TEACH-00480,2025-04-21,,True,4,False
26424,TEACH-04259,2025-03-25,Mission,False,20,False
26425,TEACH-03516,2025-01-20,Personnel,True,12,True
26426,TEACH-04489,2025-09-05,Personnel,False,20,True
26427,TEACH-02882,2025-03-12,Maladie,True,3,True
26428,TEACH-00885,2025-03-23,Maladie,False,11,True
26429,TEACH-04637,2026-04-07,,True,9,True
26430,TEACH-04051,2024-09-03,,False,22,False
26431,TEACH-03734,2026-01-10,Personnel,False,19,False
26432,TEACH-02523,2024-08-22,Congé,True,19,True
26433,TEACH-00696,2026-04-17,,True,3,False
26434,TEACH-03887,2025-03-02,,True,5,False
26435,TEACH-03325,2025-06-23,Mission,True,8,True
26436,TEACH-00232,2024-12-08,Personnel,False,4,True
26437,TEACH-02059,2024-11-24,,True,23,True
26438,TEACH-03582,2024-09-06,Congé,False,19,False
26439,TEACH-04645,2024-11-25,Maladie,True,5,False
26440,TEACH-01974,2024-11-25,Personnel,False,7,True
26441,TEACH-04198,2026-02-24,Mission,False,19,True
26442,TEACH-03441,2024-12-16,Personnel,False,11,False
26443,TEACH-03917,2025-12-27,Personnel,True,21,False
26444,TEACH-04232,2024-11-29,,False,21,False
26445,TEACH-03541,2026-06-16,Maladie,True,11,False
26446,TEACH-01659,2026-04-09,Personnel,True,14,False
26447,TEACH-01793,2024-08-10,Mission,False,13,True
26448,TEACH-03007,2026-06-11,Maladie,False,8,False
26449,TEACH-02468,2024-09-01,Personnel,True,20,False
26450,TEACH-00543,2025-06-16,Mission,True,24,False
26451,TEACH-03321,2025-03-23,Mission,True,12,True
26452,TEACH-01639,2026-07-19,Congé,False,20,True
26453,TEACH-00660,2024-09-04,Congé,False,24,False
26454,TEACH-02164,2025-10-25,,False,14,True
26455,TEACH-00986,2024-12-29,Congé,True,12,True
26456,TEACH-04464,2026-06-18,Mission,True,20,True
26457,TEACH-01499,2025-05-05,Maladie,True,14,False
26458,TEACH-02141,2024-09-25,Congé,True,15,False
26459,TEACH-00716,2024-12-13,,True,18,False
26460,TEACH-02437,2024-09-03,Mission,True,12,True
26461,TEACH-03099,2025-08-11,Mission,False,7,True
26462,TEACH-03335,2024-10-04,,True,16,False
26463,TEACH-03518,2025-12-31,Personnel,True,17,False
26464,TEACH-01254,2025-11-20,Personnel,True,5,True
26465,TEACH-04955,2025-07-10,Maladie,False,5,False
26466,TEACH-02810,2025-04-26,Congé,True,5,True
26467,TEACH-04743,2026-03-27,Personnel,True,2,False
26468,TEACH-04013,2024-11-09,Congé,True,5,True
26469,TEACH-02900,2024-08-30,Personnel,False,24,False
26470,TEACH-00134,2025-02-15,Mission,False,6,False
26471,TEACH-02991,2025-11-04,Congé,False,7,True
26472,TEACH-03184,2025-01-20,Mission,True,7,True
26473,TEACH-00017,2026-01-28,Mission,True,9,False
26474,TEACH-01724,2025-09-15,,True,16,False
26475,TEACH-00472,2025-12-27,Mission,True,16,True
26476,TEACH-02058,2026-03-12,,True,23,True
26477,TEACH-02183,2025-09-27,,False,12,False
26478,TEACH-03411,2024-09-18,Maladie,False,19,True
26479,TEACH-02288,2025-02-21,Maladie,True,7,True
26480,TEACH-03582,2024-10-30,Personnel,True,12,True
26481,TEACH-02917,2024-11-16,Maladie,True,20,False
26482,TEACH-00278,2026-05-28,Personnel,True,4,False
26483,TEACH-03708,2025-03-27,,False,23,True
26484,TEACH-00436,2025-01-24,Congé,False,18,True
26485,TEACH-03928,2026-03-02,,True,11,True
26486,TEACH-00755,2024-10-07,Maladie,True,12,False
26487,TEACH-01157,2025-05-06,,True,17,True
26488,TEACH-01530,2025-01-29,Mission,False,19,True
26489,TEACH-02000,2025-07-04,,True,3,False
26490,TEACH-01551,2024-10-31,Congé,False,8,True
26491,TEACH-04895,2025-02-19,Mission,True,3,False
26492,TEACH-00755,2024-11-22,,False,17,False
26493,TEACH-00532,2025-01-13,Mission,True,10,False
26494,TEACH-00968,2025-12-14,Mission,True,8,False
26495,TEACH-01753,2025-02-09,Personnel,False,12,True
26496,TEACH-02460,2024-08-04,Mission,True,2,True
26497,TEACH-01472,2026-06-13,Personnel,True,9,False
26498,TEACH-01164,2025-04-13,Congé,True,19,True
26499,TEACH-04610,2024-07-31,Mission,False,2,True
26500,TEACH-01001,2026-05-03,Congé,True,22,False
26501,TEACH-02758,2024-08-04,Maladie,True,15,False
26502,TEACH-04969,2025-05-05,Mission,False,19,False
26503,TEACH-02209,2025-09-26,Mission,True,21,False
26504,TEACH-02571,2024-08-06,Maladie,True,21,True
26505,TEACH-02841,2024-09-10,,False,6,False
26506,TEACH-02291,2026-02-28,Mission,True,23,False
26507,TEACH-03673,2025-09-04,,True,12,False
26508,TEACH-00961,2026-03-07,,True,12,True
26509,TEACH-04053,2026-01-16,Maladie,True,7,True
26510,TEACH-01932,2025-06-08,Congé,False,10,True
26511,TEACH-01723,2025-12-06,Personnel,True,23,False
26512,TEACH-02350,2026-03-31,Maladie,False,6,False
26513,TEACH-04394,2026-05-02,Maladie,True,19,False
26514,TEACH-00473,2024-11-01,Mission,True,15,False
26515,TEACH-01591,2024-12-17,Congé,True,18,True
26516,TEACH-02685,2025-07-30,Personnel,True,21,False
26517,TEACH-02655,2024-10-16,Mission,True,11,True
26518,TEACH-02162,2025-12-07,,False,10,False
26519,TEACH-01278,2025-04-06,Maladie,True,5,False
26520,TEACH-01212,2025-10-23,Maladie,False,2,False
26521,TEACH-00294,2026-05-31,Personnel,False,21,False
26522,TEACH-03058,2025-09-13,Maladie,False,19,True
26523,TEACH-00715,2025-08-29,Maladie,False,3,True
26524,TEACH-01264,2026-02-10,Congé,False,20,True
26525,TEACH-02548,2025-01-31,,False,17,False
26526,TEACH-03590,2025-08-22,Congé,False,11,False
26527,TEACH-02084,2025-07-15,Mission,False,3,True
26528,TEACH-00241,2024-08-02,,False,24,False
26529,TEACH-03998,2025-01-10,Mission,True,16,True
26530,TEACH-01144,2025-01-13,Congé,False,6,False
26531,TEACH-02828,2025-12-15,Mission,False,10,False
26532,TEACH-01706,2025-02-26,Personnel,False,24,True
26533,TEACH-03921,2025-04-11,Mission,True,16,False
26534,TEACH-04010,2026-01-31,Maladie,False,7,True
26535,TEACH-03797,2025-04-15,Congé,False,4,True
26536,TEACH-00688,2025-05-23,Congé,False,9,False
26537,TEACH-01418,2024-11-13,,True,15,True
26538,TEACH-02982,2025-10-12,Maladie,False,2,True
26539,TEACH-00450,2025-01-14,Maladie,False,20,True
26540,TEACH-02528,2024-10-13,Congé,False,12,False
26541,TEACH-01455,2024-12-09,Maladie,True,20,True
26542,TEACH-00743,2025-05-08,Mission,False,16,True
26543,TEACH-01359,2026-02-23,Maladie,False,21,True
26544,TEACH-00402,2024-09-26,Mission,True,15,False
26545,TEACH-00632,2026-07-29,,False,23,False
26546,TEACH-00811,2025-02-08,Maladie,True,14,True
26547,TEACH-04618,2025-01-11,Maladie,True,13,False
26548,TEACH-00351,2025-11-19,Maladie,False,22,False
26549,TEACH-01515,2026-04-08,Maladie,True,23,True
26550,TEACH-00574,2026-04-24,Congé,False,12,True
26551,TEACH-01488,2025-08-03,Personnel,False,23,False
26552,TEACH-02694,2024-10-24,Mission,True,10,True
